0,1,2,3,4,5,6
165.29,"2,397.99","2,563.28",-255.21,"3,757.41","3,502.20",06-Jan-2017
96.82,"1,823.01","1,919.83",-325.10,"2,508.24","2,183.14",09-Jan-2017
253.36,"2,204.90","2,458.26",-21.20,"3,590.24","3,569.04",10-Jan-2017
"1,116.15","2,848.09","3,964.24",-627.30,"4,534.02","3,906.72",11-Jan-2017
-110.08,"2,334.22","2,224.14",-12.77,"3,408.59","3,395.82",12-Jan-2017
-473.50,"2,818.54","2,345.04",-117.59,"3,345.17","3,227.58",13-Jan-2017
203.45,"2,067.16","2,270.61",-347.25,"2,727.75","2,380.50",16-Jan-2017
-607.23,"2,703.49","2,096.26",142.21,"3,306.45","3,448.66",17-Jan-2017
379.63,"2,164.97","2,544.60",-132.26,"4,223.28","4,091.02",19-Jan-2017
-175.48,"2,539.58","2,364.10",-26.34,"4,537.04","4,510.70",20-Jan-2017
519.99,"2,245.24","2,765.23",-288.80,"4,590.69","4,301.89",23-Jan-2017
533.49,"2,269.96","2,803.45",93.95,"4,958.34","5,052.29",24-Jan-2017
383.03,"3,192.78","3,575.81","1,378.81","7,495.47","8,874.28",25-Jan-2017
482.52,"2,325.12","2,807.64",211.77,"5,617.20","5,828.97",27-Jan-2017
40.04,"2,485.35","2,525.39",607.36,"2,605.47","3,212.83",30-Jan-2017
237.37,"3,488.97","3,726.34",-532.88,"5,141.67","4,608.79",31-Jan-2017
"1,133.74","2,326.62","3,460.36",92.73,"5,437.68","5,530.41",01-Feb-2017
-110.89,"3,194.63","3,083.74",108.59,"5,252.29","5,360.88",02-Feb-2017
-42.53,"2,397.48","2,354.95",353.84,"4,769.79","5,123.63",03-Feb-2017
449.52,"2,324.96","2,774.48",-403.52,"4,482.75","4,079.23",06-Feb-2017
"1,620.03","7,332.65","8,952.68",201.13,"4,162.04","4,363.17",07-Feb-2017
-166.82,"2,119.75","1,952.93",-127.69,"4,652.34","4,524.65",08-Feb-2017
-379.63,"2,278.58","1,898.95",356.63,"4,425.94","4,782.57",09-Feb-2017
-224.76,"2,718.37","2,493.61",504.51,"4,423.20","4,927.71",10-Feb-2017
-171.70,"2,034.06","1,862.36",306.74,"3,556.67","3,863.41",13-Feb-2017
-3.20,"1,766.32","1,763.12",-6.45,"4,389.14","4,382.69",14-Feb-2017
248.98,"2,111.91","2,360.89",225.84,"5,322.11","5,547.95",15-Feb-2017
846.11,"2,030.49","2,876.60",-215.69,"5,258.79","5,043.10",16-Feb-2017
"-5,631.99","9,051.06","3,419.07","8,043.14","5,209.86","13,253.00",17-Feb-2017
827.90,"1,861.60","2,689.50",-433.38,"3,441.89","3,008.51",20-Feb-2017
"1,535.44","1,448.76","2,984.20","-1,435.76","5,467.16","4,031.40",21-Feb-2017
917.97,"2,787.54","3,705.51",-259.21,"6,120.11","5,860.90",22-Feb-2017
-445.04,"5,399.43","4,954.39",392.33,"9,178.93","9,571.26",23-Feb-2017
263.79,"3,421.15","3,684.94",-145.55,"5,321.99","5,176.44",27-Feb-2017
268.34,"3,575.59","3,843.93","1,146.23","8,145.11","9,291.34",28-Feb-2017
254.21,"2,807.23","3,061.44",-198.27,"5,403.65","5,205.38",01-Mar-2017
-83.21,"3,117.57","3,034.36",122.94,"4,862.19","4,985.13",02-Mar-2017
-737.00,"3,019.05","2,282.05","1,529.48","3,740.10","5,269.58",03-Mar-2017
-481.96,"2,514.39","2,032.43",564.15,"3,764.84","4,328.99",06-Mar-2017
"-1,073.75","2,916.57","1,842.82",920.46,"3,899.58","4,820.04",07-Mar-2017
"-1,735.12","3,413.72","1,678.60","3,573.04","3,967.69","7,540.73",08-Mar-2017
10.98,"2,635.69","2,646.67",487.61,"3,816.80","4,304.41",09-Mar-2017
-13.91,"2,519.45","2,505.54",412.14,"4,209.90","4,622.04",10-Mar-2017
"-1,519.94","4,727.96","3,208.02","4,087.89","6,116.85","10,204.74",14-Mar-2017
126.75,"3,070.61","3,197.36","1,141.13","4,817.27","5,958.40",15-Mar-2017
-88.17,"3,275.39","3,187.22","1,360.10","4,217.03","5,577.13",16-Mar-2017
-711.50,"3,641.50","2,930.00","1,532.39","9,864.26","11,396.65",17-Mar-2017
-536.21,"2,709.29","2,173.08",56.67,"4,874.97","4,931.64",20-Mar-2017
-798.57,"3,224.83","2,426.26","1,662.72","6,876.42","8,539.14",21-Mar-2017
-779.91,"3,116.32","2,336.41",356.64,"6,201.03","6,557.67",22-Mar-2017
-590.78,"3,040.49","2,449.71","1,094.44","4,885.33","5,979.77",23-Mar-2017
116.50,"2,786.55","2,903.05",543.35,"4,808.55","5,351.90",24-Mar-2017
-594.48,"3,210.62","2,616.14",577.88,"8,622.14","9,200.02",27-Mar-2017
356.23,"2,616.00","2,972.23","6,415.38","5,316.84","11,732.22",28-Mar-2017
"1,283.03","2,631.77","3,914.80",460.98,"8,669.02","9,130.00",29-Mar-2017
"1,701.79","5,042.97","6,744.76",67.97,"12,038.14","12,106.11",30-Mar-2017
"1,499.41","3,893.05","5,392.46",-295.92,"5,655.47","5,359.55",31-Mar-2017
33.29,"3,128.22","3,161.51",534.45,"3,036.27","3,570.72",03-Apr-2017
-194.05,"3,488.45","3,294.40",340.13,"7,457.77","7,797.90",05-Apr-2017
-205.64,"3,311.79","3,106.15",142.68,"4,987.33","5,130.01",06-Apr-2017
414.94,"3,305.72","3,720.66",-262.37,"5,344.16","5,081.79",07-Apr-2017
201.69,"2,654.95","2,856.64",-716.19,"4,463.38","3,747.19",10-Apr-2017
826.66,"2,760.85","3,587.51",-750.52,"5,409.58","4,659.06",11-Apr-2017
701.12,"2,641.24","3,342.36",-580.70,"4,730.73","4,150.03",12-Apr-2017
65.43,"2,563.16","2,628.59",-407.88,"3,583.46","3,175.58",13-Apr-2017
-52.38,"2,523.75","2,471.37",-250.54,"2,205.40","1,954.86",17-Apr-2017
878.08,"2,459.34","3,337.42",-930.67,"4,394.62","3,463.95",18-Apr-2017
525.52,"2,469.49","2,995.01",-673.38,"4,451.50","3,778.12",19-Apr-2017
8.82,"3,332.12","3,340.94",-168.84,"4,128.11","3,959.27",20-Apr-2017
"1,132.39","2,413.89","3,546.28",-978.34,"6,213.31","5,234.97",21-Apr-2017
984.17,"2,495.77","3,479.94",-279.55,"4,281.50","4,001.95",24-Apr-2017
998.26,"2,954.33","3,952.59",178.82,"5,455.34","5,634.16",25-Apr-2017
"1,011.38","2,802.06","3,813.44",-492.52,"5,850.77","5,358.25",26-Apr-2017
233.31,"3,629.36","3,862.67",-181.71,"6,521.75","6,340.04",27-Apr-2017
"1,684.44","2,006.90","3,691.34","-1,150.43","5,707.17","4,556.74",28-Apr-2017
541.39,"1,988.89","2,530.28",-611.82,"6,106.54","5,494.72",02-May-2017
112.36,"2,490.65","2,603.01",-517.74,"4,486.67","3,968.93",03-May-2017
926.10,"3,003.02","3,929.12",-601.12,"6,219.94","5,618.82",04-May-2017
298.11,"2,669.13","2,967.24",-363.98,"5,203.12","4,839.14",05-May-2017
663.33,"2,288.04","2,951.37",-542.47,"3,946.73","3,404.26",08-May-2017
16.92,"2,350.79","2,367.71",332.87,"4,622.87","4,955.74",09-May-2017
-229.73,"2,589.48","2,359.75",893.36,"3,738.61","4,631.97",10-May-2017
"-1,037.18","3,622.98","2,585.80","1,306.71","3,719.10","5,025.81",11-May-2017
-710.83,"3,194.87","2,484.04",841.80,"3,917.67","4,759.47",12-May-2017
-65.77,"2,252.95","2,187.18",235.33,"4,378.24","4,613.57",15-May-2017
-401.89,"3,046.68","2,644.79",858.29,"4,719.74","5,578.03",16-May-2017
614.51,"2,771.80","3,386.31",-731.39,"7,018.00","6,286.61",17-May-2017
897.96,"2,816.48","3,714.44",-360.59,"6,180.43","5,819.84",18-May-2017
349.21,"2,995.46","3,344.67",-988.70,"5,704.56","4,715.86",19-May-2017
"1,262.64","2,390.50","3,653.14",-321.27,"4,458.78","4,137.51",22-May-2017
352.54,"3,063.16","3,415.70",-400.53,"6,125.18","5,724.65",23-May-2017
197.31,"2,967.28","3,164.59",81.88,"5,861.56","5,943.44",24-May-2017
-236.44,"5,226.66","4,990.22",589.11,"8,482.83","9,071.94",25-May-2017
"1,008.56","2,718.67","3,727.23",-274.14,"4,734.82","4,460.68",26-May-2017
290.53,"3,141.31","3,431.84",-709.97,"4,608.91","3,898.94",29-May-2017
366.97,"2,526.74","2,893.71",-217.10,"3,562.96","3,345.86",30-May-2017
-939.54,"4,724.69","3,785.15","1,048.93","15,659.94","16,708.87",31-May-2017
171.65,"2,272.93","2,444.58",-517.31,"5,015.83","4,498.52",01-Jun-2017
222.29,"2,198.40","2,420.69",-59.13,"4,305.75","4,246.62",02-Jun-2017
13.62,"1,780.83","1,794.45",476.64,"3,743.22","4,219.86",05-Jun-2017
-360.01,"2,665.83","2,305.82",61.16,"4,186.59","4,247.75",06-Jun-2017
166.22,"2,323.64","2,489.86",73.79,"4,993.68","5,067.47",07-Jun-2017
738.78,"2,903.09","3,641.87",90.78,"5,743.86","5,834.64",08-Jun-2017
324.70,"2,211.85","2,536.55",-100.99,"4,115.77","4,014.78",09-Jun-2017
-63.11,"2,458.26","2,395.15",-169.25,"3,448.67","3,279.42",12-Jun-2017
304.58,"2,175.99","2,480.57",-312.40,"4,253.95","3,941.55",13-Jun-2017
71.65,"2,689.25","2,760.90",-161.13,"6,876.54","6,715.41",14-Jun-2017
854.85,"2,160.46","3,015.31",-645.35,"5,644.14","4,998.79",15-Jun-2017
890.91,"2,664.82","3,555.73",-764.48,"8,700.69","7,936.21",16-Jun-2017
529.90,"2,009.68","2,539.58",-250.39,"4,093.60","3,843.21",19-Jun-2017
477.13,"2,103.08","2,580.21",-312.84,"4,609.73","4,296.89",20-Jun-2017
-41.39,"6,595.34","6,553.95",-152.82,"4,987.47","4,834.65",21-Jun-2017
455.21,"2,994.47","3,449.68",192.68,"6,179.68","6,372.36",22-Jun-2017
-45.78,"2,582.92","2,537.14",269.95,"4,605.87","4,875.82",23-Jun-2017
168.97,"2,680.86","2,849.83",-469.09,"5,645.53","5,176.44",28-Jun-2017
600.23,"4,128.45","4,728.68","-1,140.77","7,974.42","6,833.65",29-Jun-2017
"1,195.71","2,054.61","3,250.32",-160.48,"4,545.69","4,385.21",30-Jun-2017
954.34,"2,214.67","3,169.01",-804.67,"4,303.09","3,498.42",03-Jul-2017
295.88,"2,482.33","2,778.21",-834.36,"4,583.98","3,749.62",04-Jul-2017
75.36,"2,488.05","2,563.41",227.57,"3,281.76","3,509.33",05-Jul-2017
315.95,"2,571.45","2,887.40",-15.29,"4,332.15","4,316.86",06-Jul-2017
720.08,"2,364.01","3,084.09",-522.08,"4,207.61","3,685.53",07-Jul-2017
894.57,"1,521.58","2,416.15",102.27,"2,183.82","2,286.09",10-Jul-2017
335.75,"3,058.91","3,394.66",182.05,"5,534.79","5,716.84",11-Jul-2017
-330.58,"2,934.29","2,603.71",361.25,"4,201.64","4,562.89",12-Jul-2017
279.13,"2,990.33","3,269.46",-59.15,"5,389.97","5,330.82",13-Jul-2017
-136.27,"2,608.73","2,472.46",673.56,"3,592.06","4,265.62",14-Jul-2017
-447.14,"2,821.94","2,374.80",328.61,"4,225.53","4,554.14",17-Jul-2017
-975.01,"3,992.30","3,017.29",317.44,"6,358.81","6,676.25",18-Jul-2017
-12.48,"3,515.48","3,503.00","1,046.65","5,523.23","6,569.88",19-Jul-2017
0.08,"3,220.86","3,220.94",154.91,"4,144.19","4,299.10",20-Jul-2017
147.66,"2,571.99","2,719.65",12.90,"5,300.14","5,313.04",21-Jul-2017
668.87,"2,480.64","3,149.51",-366.84,"5,156.22","4,789.38",24-Jul-2017
-209.50,"3,710.83","3,501.33",270.77,"5,333.16","5,603.93",25-Jul-2017
676.61,"2,868.36","3,544.97",-60.60,"5,484.03","5,423.43",26-Jul-2017
-660.03,"6,409.91","5,749.88","1,869.92","7,850.01","9,719.93",27-Jul-2017
424.67,"3,202.45","3,627.12",-223.12,"5,364.39","5,141.27",28-Jul-2017
"1,768.43","3,096.28","4,864.71","-1,196.94","6,682.26","5,485.32",31-Jul-2017
"1,390.65","2,922.64","4,313.29",-945.83,"5,461.47","4,515.64",01-Aug-2017
-232.95,"2,904.21","2,671.26",473.72,"3,588.23","4,061.95",02-Aug-2017
-389.34,"3,457.98","3,068.64",24.07,"5,509.58","5,533.65",03-Aug-2017
"1,017.10","2,931.85","3,948.95",-853.80,"5,120.27","4,266.47",04-Aug-2017
308.15,"2,264.23","2,572.38",-199.21,"3,988.95","3,789.74",07-Aug-2017
798.55,"2,353.05","3,151.60","1,539.82","4,705.84","6,245.66",08-Aug-2017
553.17,"2,333.30","2,886.47",-841.44,"4,079.88","3,238.44",09-Aug-2017
821.72,"3,263.32","4,085.04","-1,171.21","5,555.73","4,384.52",10-Aug-2017
"2,016.84","3,068.98","5,085.82","-1,943.86","6,063.36","4,119.50",11-Aug-2017
"1,619.17","2,033.48","3,652.65","-1,638.83","4,869.56","3,230.73",14-Aug-2017
"1,336.91","2,232.81","3,569.72","-1,090.10","6,489.99","5,399.89",16-Aug-2017
828.59,"1,936.36","2,764.95",-981.05,"4,434.36","3,453.31",17-Aug-2017
584.59,"3,114.77","3,699.36","-2,182.12","6,967.11","4,784.99",18-Aug-2017
474.72,"2,455.26","2,929.98","-1,983.39","6,219.73","4,236.34",21-Aug-2017
435.05,"2,407.70","2,842.75",-828.69,"4,244.17","3,415.48",22-Aug-2017
929.84,"2,183.00","3,112.84","-1,157.52","5,083.49","3,925.97",23-Aug-2017
"1,044.38","2,642.05","3,686.43",-696.93,"4,940.85","4,243.92",24-Aug-2017
476.26,"2,070.12","2,546.38",-124.74,"6,051.63","5,926.89",28-Aug-2017
"1,391.33","1,594.09","2,985.42","-1,459.64","5,723.73","4,264.09",29-Aug-2017
290.78,"1,948.21","2,238.99",-12.46,"4,181.97","4,169.51",30-Aug-2017
509.71,"3,896.41","4,406.12",77.58,"8,304.24","8,381.82",31-Aug-2017
731.72,"2,091.75","2,823.47",-832.81,"3,985.68","3,152.87",01-Sep-2017
-49.10,"1,932.11","1,883.01",-873.91,"3,077.17","2,203.26",04-Sep-2017
474.36,"2,023.52","2,497.88",-379.16,"3,084.88","2,705.72",05-Sep-2017
51.57,"2,450.43","2,502.00","-1,353.02","4,370.60","3,017.58",06-Sep-2017
245.32,"2,820.32","3,065.64",-564.00,"5,732.73","5,168.73",07-Sep-2017
487.97,"2,371.46","2,859.43",-256.42,"3,993.34","3,736.92",08-Sep-2017
877.37,"2,864.30","3,741.67",-392.52,"4,385.83","3,993.31",11-Sep-2017
"1,313.08","2,699.16","4,012.24","-1,230.74","5,223.36","3,992.62",12-Sep-2017
725.90,"2,653.46","3,379.36",-826.77,"4,522.29","3,695.52",13-Sep-2017
793.31,"2,810.87","3,604.18","-1,334.23","5,027.24","3,693.01",14-Sep-2017
125.55,"2,923.78","3,049.33",418.86,"11,345.61","11,764.47",15-Sep-2017
775.61,"2,667.83","3,443.44",-96.92,"3,480.06","3,383.14",18-Sep-2017
-77.68,"3,679.95","3,602.27","-1,719.62","4,704.00","2,984.38",19-Sep-2017
946.23,"2,142.10","3,088.33","-1,185.44","7,300.60","6,115.16",20-Sep-2017
"1,416.55","2,338.02","3,754.57","-1,204.95","5,981.06","4,776.11",21-Sep-2017
521.17,"3,683.50","4,204.67","-1,241.73","5,770.43","4,528.70",22-Sep-2017
"1,009.98","3,492.24","4,502.22","-1,249.45","6,752.11","5,502.66",25-Sep-2017
"1,537.10","2,896.73","4,433.83","-1,915.54","5,472.30","3,556.76",26-Sep-2017
"1,858.29","2,373.54","4,231.83",-856.28,"6,239.64","5,383.36",27-Sep-2017
"5,196.60","4,325.03","9,521.63","-5,328.46","12,499.86","7,171.40",28-Sep-2017
"2,064.63","2,894.87","4,959.50","-1,546.86","6,452.37","4,905.51",29-Sep-2017
"1,552.41","2,250.78","3,803.19",-693.03,"6,463.23","5,770.20",03-Oct-2017
584.88,"2,229.31","2,814.19",-632.14,"4,595.89","3,963.75",04-Oct-2017
519.03,"2,426.97","2,946.00",-656.50,"3,857.96","3,201.46",05-Oct-2017
"1,239.74","2,738.38","3,978.12","-1,040.40","4,641.92","3,601.52",06-Oct-2017
55.42,"2,530.06","2,585.48",-475.11,"3,357.98","2,882.87",09-Oct-2017
402.15,"2,643.50","3,045.65",-504.82,"4,023.01","3,518.19",10-Oct-2017
233.80,"3,235.68","3,469.48",-107.95,"5,597.22","5,489.27",11-Oct-2017
872.54,"2,635.01","3,507.55",-668.13,"4,763.75","4,095.62",12-Oct-2017
"1,590.13","3,132.47","4,722.60","-1,698.50","7,047.39","5,348.89",13-Oct-2017
272.69,"2,943.30","3,215.99",-29.92,"5,316.83","5,286.91",16-Oct-2017
809.03,"2,577.66","3,386.69",-484.92,"4,858.62","4,373.70",17-Oct-2017
904.27,"3,150.25","4,054.52","-1,251.16","6,188.11","4,936.95",18-Oct-2017
40.78,3.38,44.16,-43.74,59.10,15.36,19-Oct-2017
307.84,"2,772.68","3,080.52",-81.51,"6,727.97","6,646.46",23-Oct-2017
592.28,"3,074.17","3,666.45","-1,306.76","5,340.37","4,033.61",24-Oct-2017
-155.71,"7,964.38","7,808.67","3,582.50","9,819.72","13,402.22",25-Oct-2017
-523.54,"7,274.63","6,751.09",-375.63,"10,591.99","10,216.36",26-Oct-2017
56.57,"4,097.52","4,154.09",-640.95,"6,746.94","6,105.99",27-Oct-2017
139.68,"3,634.21","3,773.89",-186.04,"5,132.44","4,946.40",30-Oct-2017
596.92,"3,308.69","3,905.61",-531.82,"6,523.76","5,991.94",31-Oct-2017
-667.91,"5,187.89","4,519.98","1,038.31","5,093.52","6,131.83",01-Nov-2017
-456.51,"4,498.89","4,042.38","1,032.88","4,408.90","5,441.78",02-Nov-2017
33.40,"3,843.68","3,877.08","-9,690.84","14,351.11","4,660.27",03-Nov-2017
-263.84,"4,251.32","3,987.48",576.27,"4,588.05","5,164.32",06-Nov-2017
"-2,046.07","6,214.59","4,168.52",461.47,"5,102.00","5,563.47",07-Nov-2017
"3,038.16","3,878.98","6,917.14","-3,838.27","16,256.68","12,418.41",08-Nov-2017
231.25,"3,212.99","3,444.24",-713.75,"6,367.37","5,653.62",09-Nov-2017
"1,920.87","3,546.71","5,467.58",-529.22,"5,219.29","4,690.07",10-Nov-2017
-268.77,"3,927.75","3,658.98",-233.56,"4,854.06","4,620.50",13-Nov-2017
-1.30,"3,213.07","3,211.77","2,576.98","5,475.27","8,052.25",14-Nov-2017
869.09,"3,025.93","3,895.02",-381.42,"5,676.15","5,294.73",15-Nov-2017
847.45,"2,333.62","3,181.07",-447.42,"4,999.19","4,551.77",16-Nov-2017
"1,466.94","2,910.80","4,377.74","1,276.62","5,439.32","6,715.94",17-Nov-2017
613.00,"2,245.34","2,858.34",-358.74,"5,057.50","4,698.76",20-Nov-2017
825.50,"3,247.73","4,073.23",-727.01,"6,722.73","5,995.72",21-Nov-2017
837.22,"2,601.61","3,438.83",-441.46,"5,159.30","4,717.84",22-Nov-2017
222.21,"2,879.25","3,101.46",73.22,"4,322.76","4,395.98",23-Nov-2017
427.63,"2,962.06","3,389.69",-416.28,"4,743.60","4,327.32",24-Nov-2017
69.40,"2,833.10","2,902.50",-424.77,"4,512.52","4,087.75",27-Nov-2017
-428.15,"4,318.18","3,890.03",12.24,"4,426.54","4,438.78",28-Nov-2017
771.07,"3,034.40","3,805.47",-859.27,"5,519.52","4,660.25",29-Nov-2017
"1,202.57","6,194.84","7,397.41","-1,500.76","17,465.08","15,964.32",30-Nov-2017
176.19,"2,159.10","2,335.29",306.11,"4,258.59","4,564.70",01-Dec-2017
776.18,"2,430.86","3,207.04",-333.59,"4,322.19","3,988.60",04-Dec-2017
"1,074.39","2,238.12","3,312.51","-1,470.56","5,198.84","3,728.28",05-Dec-2017
995.11,"2,421.24","3,416.35","-1,217.92","6,037.21","4,819.29",06-Dec-2017
926.68,"2,923.52","3,850.20","-1,075.62","5,558.91","4,483.29",07-Dec-2017
"1,243.00","3,183.73","4,426.73",-675.16,"6,798.95","6,123.79",08-Dec-2017
108.94,"2,989.20","3,098.14",-185.60,"5,066.88","4,881.28",11-Dec-2017
-853.67,"3,487.38","2,633.71",843.20,"6,045.77","6,888.97",12-Dec-2017
-116.48,"3,610.09","3,493.61",-578.65,"5,914.36","5,335.71",13-Dec-2017
-374.21,"3,909.36","3,535.15",232.17,"4,744.18","4,976.35",14-Dec-2017
635.44,"4,177.16","4,812.60",-921.03,"10,171.89","9,250.86",15-Dec-2017
"1,076.81","3,022.91","4,099.72",-431.77,"4,728.97","4,297.20",18-Dec-2017
357.40,"3,940.97","4,298.37",-407.83,"6,046.19","5,638.36",19-Dec-2017
146.17,"4,242.33","4,388.50","-1,505.04","6,281.56","4,776.52",20-Dec-2017
"1,574.30","3,156.69","4,730.99",-383.99,"5,137.34","4,753.35",21-Dec-2017
371.53,"3,411.55","3,783.08",107.87,"3,545.59","3,653.46",22-Dec-2017
544.50,"3,942.69","4,487.19",-44.07,"2,073.19","2,029.12",26-Dec-2017
-206.68,"3,267.10","3,060.42",172.32,"2,653.52","2,825.84",27-Dec-2017
-774.09,"6,335.83","5,561.74",562.55,"4,923.32","5,485.87",28-Dec-2017
461.37,"3,821.35","4,282.72",595.04,"2,991.64","3,586.68",29-Dec-2017
"-1,300.31","3,799.73","2,499.42",325.91,443.86,769.77,01-Jan-2018
64.70,"3,165.64","3,230.34",522.74,"2,639.62","3,162.36",02-Jan-2018
-269.20,"3,350.26","3,081.06",96.31,"4,432.93","4,529.24",03-Jan-2018
325.24,"3,491.33","3,816.57",212.05,"4,412.05","4,624.10",04-Jan-2018
243.13,"3,741.60","3,984.73",581.43,"5,230.47","5,811.90",05-Jan-2018
-206.30,"3,916.06","3,709.76",692.83,"4,943.84","5,636.67",08-Jan-2018
522.90,"3,494.82","4,017.72",-303.94,"5,176.39","4,872.45",09-Jan-2018
600.24,"3,343.15","3,943.39",-572.26,"4,369.18","3,796.92",10-Jan-2018
770.02,"2,865.58","3,635.60",-623.63,"5,601.15","4,977.52",11-Jan-2018
696.25,"2,568.22","3,264.47",-158.16,"6,015.30","5,857.14",12-Jan-2018
-173.28,"4,037.70","3,864.42",32.92,"5,114.04","5,146.96",15-Jan-2018
-246.38,"4,249.01","4,002.63",693.17,"7,509.86","8,203.03",16-Jan-2018
168.61,"4,519.61","4,688.22",625.13,"7,258.16","7,883.29",17-Jan-2018
-657.46,"5,053.48","4,396.02","1,894.99","7,120.00","9,014.99",18-Jan-2018
209.86,"3,506.23","3,716.09",988.25,"5,116.72","6,104.97",19-Jan-2018
-461.87,"4,045.04","3,583.17","1,567.51","5,434.80","7,002.31",22-Jan-2018
169.03,"6,155.21","6,324.24","1,229.35","7,083.07","8,312.42",23-Jan-2018
-193.87,"5,629.82","5,435.95",776.42,"6,947.03","7,723.45",24-Jan-2018
-965.67,"7,722.49","6,756.82",937.31,"8,154.57","9,091.88",25-Jan-2018
90.08,"4,530.01","4,620.09",291.86,"8,195.68","8,487.54",29-Jan-2018
-281.65,"4,917.75","4,636.10",-105.56,"6,288.19","6,182.63",30-Jan-2018
"1,294.66","4,528.07","5,822.73",-136.63,"7,167.10","7,030.47",31-Jan-2018
-358.50,"5,360.28","5,001.78","1,099.78","6,558.68","7,658.46",01-Feb-2018
-508.78,"5,454.08","4,945.30",950.00,"7,007.38","7,957.38",02-Feb-2018
"1,163.64","3,726.15","4,889.79","-1,263.57","7,069.25","5,805.68",05-Feb-2018
"1,699.74","3,894.57","5,594.31","-2,326.10","8,199.66","5,873.56",06-Feb-2018
461.19,"3,550.12","4,011.31","-1,022.50","6,897.04","5,874.54",07-Feb-2018
"2,373.59","3,297.03","5,670.62","-2,297.09","6,692.75","4,395.66",08-Feb-2018
588.42,"2,563.43","3,151.85","-1,351.70","4,915.14","3,563.44",09-Feb-2018
"1,342.70","2,598.86","3,941.56",-814.11,"5,158.85","4,344.74",12-Feb-2018
-152.39,"3,698.01","3,545.62",-728.71,"7,141.73","6,413.02",14-Feb-2018
49.92,"2,974.55","3,024.47",-240.29,"4,512.29","4,272.00",15-Feb-2018
"1,127.78","2,798.33","3,926.11","-1,065.99","4,170.55","3,104.56",16-Feb-2018
586.52,"2,534.35","3,120.87",-895.79,"4,264.25","3,368.46",19-Feb-2018
"1,437.24","2,686.82","4,124.06",-850.35,"3,903.33","3,052.98",20-Feb-2018
"1,375.48","2,842.83","4,218.31","-1,214.18","7,074.39","5,860.21",21-Feb-2018
"1,059.42","5,450.93","6,510.35","-2,335.34","9,930.67","7,595.33",22-Feb-2018
"1,514.03","2,726.76","4,240.79",-486.32,"5,830.81","5,344.49",23-Feb-2018
"1,409.45","2,489.81","3,899.26","-1,119.51","5,393.53","4,274.02",26-Feb-2018
"1,046.67","2,562.51","3,609.18",-906.86,"5,290.60","4,383.74",27-Feb-2018
"1,596.89","3,194.13","4,791.02","-1,750.52","10,489.77","8,739.25",28-Feb-2018
-3.29,"3,326.32","3,323.03",241.85,"5,272.56","5,514.41",01-Mar-2018
-154.20,"3,313.88","3,159.68",-366.60,"6,481.60","6,115.00",05-Mar-2018
-734.33,"3,741.01","3,006.68",620.08,"5,311.67","5,931.75",06-Mar-2018
409.34,"3,540.93","3,950.27",-719.78,"5,599.40","4,879.62",07-Mar-2018
675.26,"3,275.36","3,950.62",-364.80,"5,618.46","5,253.66",08-Mar-2018
-65.00,"2,930.87","2,865.87",550.36,"3,963.84","4,514.20",09-Mar-2018
-464.59,"3,382.20","2,917.61",374.65,"4,934.44","5,309.09",12-Mar-2018
"1,613.39","3,668.54","5,281.93","7,028.42","4,337.92","11,366.34",13-Mar-2018
-432.03,"3,105.71","2,673.68",-258.98,"4,352.54","4,093.56",14-Mar-2018
256.45,"2,856.66","3,113.11",-705.40,"4,952.91","4,247.51",15-Mar-2018
-770.53,"5,256.23","4,485.70",-150.46,"14,175.13","14,024.67",16-Mar-2018
-191.52,"4,158.10","3,966.58",292.23,"3,995.80","4,288.03",19-Mar-2018
731.17,"2,842.54","3,573.71",344.16,"4,632.17","4,976.33",20-Mar-2018
197.78,"3,494.45","3,692.23",98.44,"5,416.46","5,514.90",21-Mar-2018
409.89,"3,282.47","3,692.36",161.11,"5,063.64","5,224.75",22-Mar-2018
-935.41,"5,138.21","4,202.80","1,628.19","5,617.32","7,245.51",23-Mar-2018
"2,017.95","4,426.12","6,444.07",-741.19,"4,875.66","4,134.47",26-Mar-2018
"2,172.91","3,328.63","5,501.54","1,063.12","5,045.68","6,108.80",27-Mar-2018
"1,960.67","7,541.04","9,501.71","-1,190.55","11,324.74","10,134.19",28-Mar-2018
413.16,"2,547.56","2,960.72",-689.75,"4,721.64","4,031.89",02-Apr-2018
479.18,"2,850.59","3,329.77",-376.51,"5,839.95","5,463.44",03-Apr-2018
615.28,"3,945.51","4,560.79",-108.02,"4,568.61","4,460.59",05-Apr-2018
"1,305.45","2,468.50","3,773.95",-524.85,"4,451.46","3,926.61",06-Apr-2018
359.35,"3,164.01","3,523.36","-1,300.93","5,748.05","4,447.12",09-Apr-2018
653.65,"2,979.53","3,633.18",-684.99,"4,871.04","4,186.05",10-Apr-2018
111.82,"3,137.58","3,249.40",362.30,"4,469.80","4,832.10",11-Apr-2018
-615.81,"3,878.41","3,262.60",368.90,"4,344.80","4,713.70",12-Apr-2018
306.05,"3,258.68","3,564.73",-399.59,"4,737.59","4,338.00",13-Apr-2018
-28.97,"3,027.63","2,998.66",-308.13,"4,232.08","3,923.95",16-Apr-2018
723.81,"2,508.53","3,232.34",-951.39,"5,511.23","4,559.84",17-Apr-2018
869.70,"2,509.36","3,379.06",-915.71,"4,980.31","4,064.60",18-Apr-2018
448.61,"2,922.80","3,371.41",-624.99,"5,463.36","4,838.37",19-Apr-2018
